Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2023-01-02,14.102606773376465,14.650220707886819,14.028770619687522,14.484091415861936,78424700
2023-01-03,13.745733261108398,14.213359060268516,13.616520297884257,14.114911647138568,96750300
2023-01-04,14.182595252990723,14.514856193323205,13.431933342233977,13.511921435136678,129504000
2023-01-05,14.693293571472168,14.7917421827482,14.24412699031328,14.361033762664919,73886000
2023-01-06,14.607149124145508,14.964021300188007,14.490242377666792,14.730208980816343,51851500
2023-01-09,14.68713665008545,14.767124725973462,14.30565207828679,14.459476294182348,46385200
2023-01-10,14.822504043579102,14.834810264591873,14.379490649391776,14.736362843661357,52741100
2023-01-11,14.939408302307129,15.1486093302606,14.797889131454626,14.859419052661936,53536500
2023-01-12,15.154763221740723,15.167069442287318,14.83480970262972,14.945563340377515,58130000
2023-01-13,15.117844581604004,15.173221396257812,14.920949762206334,15.037856501318338,40002700
2023-01-16,14.791736602783203,15.074772585974292,14.66252365606749,15.0193957764655,31973700
2023-01-17,15.70237922668457,15.763909159462179,14.834810577919251,14.834810577919251,91797500
2023-01-18,15.425493240356445,16.016178880178455,15.38242264472493,15.899272139474546,69692900
2023-01-19,15.930036544799805,15.966955204197156,15.25321088604837,15.382422673181956,75553300
2023-01-20,16.225379943847656,16.366897950708818,15.640847413127954,15.930036536746725,114219500
2023-01-23,16.48380470275879,16.982194868852233,16.077707664417574,16.1638500294406,87678100
2023-01-24,16.36689567565918,16.93912190704475,16.22537768846946,16.90220325279787,65794000
2023-01-25,16.576099395751953,16.662240589224588,16.003873070916335,16.336132798300593,51832900
2023-01-26,16.15154457092285,16.73607712959056,15.874660480272723,16.668394091079243,73344800
2023-01-27,15.763908386230469,16.139238727950524,15.653154747380492,16.108474349863663,47681900
2023-01-30,15.84389591217041,16.040790741557643,15.696224790129987,15.905425839750361,40683200
2023-01-31,16.04079246520996,16.12693366892668,15.702379587534953,15.770061458918425,54048900
2023-02-01,15.819286346435547,16.293065349236308,15.659310148676349,16.04079365654208,56349200
2023-02-02,15.087081909179688,15.880814386170343,15.025551977776065,15.696225765545305,83823000
2023-02-03,15.253211975097656,15.616236096405101,15.025551586902347,15.09938773738309,71170700
2023-02-06,15.862359046936035,15.917735877680949,15.228602635958698,15.302438801480598,82794500
2023-02-07,15.763908386230469,16.083861908525535,15.665459794463757,15.942343891588699,55311800
2023-02-08,16.028484344482422,16.090014271383513,15.7269889936114,15.87466011402257,48713100
2023-02-09,15.954649925231934,16.194615357536726,15.86850872872986,16.0284849012092,38198300
2023-02-10,16.440732955932617,16.483804725295876,15.954649008975837,15.985413384935306,54683100
2023-02-13,16.489957809448242,16.545334628898516,16.225381106457345,16.42227594290908,36726900
2023-02-14,16.42842674255371,16.64993281561372,16.366896821420404,16.52072103746085,35839000
2023-02-15,16.453039169311523,16.48995665516558,16.18230820134842,16.354591757976888,72554100
2023-02-16,16.520723342895508,16.582253272615194,16.29921606533896,16.366899105389194,44115700
2023-02-17,16.268451690673828,16.40996970754864,16.22538109193678,16.40996970754864,61085700
2023-02-22,15.850051879882812,16.06540607844583,15.806981274887404,15.997723028546774,38608500
2023-02-23,16.336130142211914,16.483802412134622,15.856199372512544,15.856199372512544,73913400
2023-02-24,15.936190605163574,16.428428864214837,15.917732447949733,16.40996953341521,64409100
2023-02-27,16.09001350402832,16.453038764487253,15.880812466693149,15.899271795958848,76250600
2023-02-28,15.530094146728516,16.56379316188333,15.530094146728516,16.12693173766602,130248100
2023-03-01,15.567011833190918,15.64700109116342,14.884033040086388,15.573164943310784,109257700
2023-03-02,15.160916328430176,15.794672603400643,14.99478704543354,15.64084836736191,124516200
2023-03-03,15.813131332397461,15.837742598962391,15.044010181475128,15.277822494977793,87591800
2023-03-06,15.97310733795166,16.071555923975787,15.61008323807615,15.81313117292856,50227400
2023-03-07,15.443953514099121,15.862355623385982,15.339352986777405,15.825436961800118,59052500
2023-03-08,15.640847206115723,15.948495655351998,15.462410542237546,15.474716761867565,66220400
2023-03-09,15.573165893554688,16.13923914967971,15.554707735654567,15.597778335535954,68042300
2023-03-10,15.370116233825684,15.739294607425599,15.345504968164727,15.480869863264228,48118600
2023-03-13,14.884035110473633,15.29628415716294,14.828658285277612,15.105541237671796,58605500
2023-03-14,14.61945629119873,15.216293935452665,14.521008868921502,14.93941100039265,58916700
2023-03-15,14.361030578613281,14.447171774096756,14.02876966988713,14.354877468423638,93708800
2023-03-16,14.311806678771973,14.471784020800236,14.133370006422304,14.397947873100364,66821000
2023-03-17,14.465632438659668,14.46563243865967,14.065689628136985,14.213360765549089,93502700
2023-03-20,14.108759880065918,14.551773281319031,14.08414743764782,14.465632080027389,57575200
2023-03-21,14.397948265075684,14.521008123397115,14.201053430630019,14.274889580340036,43391200
2023-03-22,14.354875564575195,14.533312215651987,14.17644008708402,14.391793047231024,46435600
2023-03-23,14.028770446777344,14.564079327063187,13.899558646396594,14.379490705494735,74711200
2023-03-24,14.02261734008789,14.231817212740951,13.831874450314686,13.97339245995101,52556800
2023-03-27,14.262582778930664,14.373336412192227,14.047228622431595,14.219512182347998,39148700
2023-03-28,14.514852523803711,14.54561689631504,14.244121586078787,14.287192177028883,29091100
2023-03-29,14.705595970153809,14.791738335919378,14.441018110074882,14.588689228205643,49148600
2023-03-30,14.748666763305664,14.939409653660652,14.570231266608172,14.92095032355302,56116900
2023-03-31,14.428714752197266,14.902492538213478,14.28104244320021,14.767127624149683,59547800
2023-04-03,15.068622589111328,15.074775699614941,14.644067353048754,14.822504036896007,73931200
2023-04-04,14.933257102966309,15.234752464502714,14.82865657560994,15.154763204625958,57505700
2023-04-05,14.982478141784668,15.093231759672205,14.317957608045011,14.884030742236984,93626400
2023-04-06,14.767125129699707,15.025549866412877,14.736360755113765,14.976326162923971,29565400
2023-04-10,15.080928802490234,15.173223112826067,14.785586539981237,14.785586539981237,41455900
2023-04-11,15.7885160446167,15.81312848032825,15.154759908070623,15.197831670565837,80565000
2023-04-12,15.905424118041992,16.090012707214992,15.49317517354237,15.985412193727457,71563400
2023-04-13,16.01618194580078,16.053099438610417,15.874662738456289,15.905428293785933,38852800
2023-04-14,16.182310104370117,16.243840037086542,15.825437902917862,15.874661614373833,38421100
2023-04-17,16.434585571289062,16.48996240617614,16.126937010176924,16.14539634633466,49427100
2023-04-18,16.852983474731445,16.994502668429735,16.3176757730588,16.434581351280837,99478800
2023-04-19,16.311519622802734,16.803756633020623,16.274602140432794,16.71146234030297,73217800
2023-04-20,16.42227554321289,16.60071104430972,16.176157003638416,16.317675017195516,54738400
2023-04-24,16.73607635498047,16.77299384082988,16.30536805025639,16.36689797572922,43820900
2023-04-25,16.66839599609375,16.920667674813185,16.44073558736392,16.711466598764986,53854100
2023-04-26,16.45919418334961,16.748383340902603,16.45919418334961,16.6868545818896,40249400
2023-04-27,16.059249877929688,16.723770505877813,15.942343134298463,16.5207225688266,115632700
2023-04-28,16.426712036132812,16.669299545094564,16.045500638330623,16.357400752713982,81138500
2023-05-02,15.761326789855957,16.454437033853157,15.692015501055662,16.426713311534765,67911100
2023-05-03,15.705876350402832,15.934602653680438,15.539530068201188,15.664290110353106,51133700
2023-05-04,15.955399513244629,16.2049183236895,15.671224394402556,15.865294433414904,57854400
2023-05-05,16.634645462036133,16.75247425360567,16.06629528693702,16.149467773925608,83365200
2023-05-08,16.98813247680664,17.071304966928917,16.780198607495155,16.9465462317455,59352300
2023-05-09,17.0435791015625,17.189131601979575,16.800990278864646,16.918819060060592,33978200
2023-05-10,17.00199317932129,17.202994443937992,16.863370614618024,17.043579419931167,41500700
2023-05-11,17.625791549682617,17.660446528821293,16.586126311489803,16.72474755004722,136878100
2023-05-12,18.19413948059082,18.533763258921542,17.660444405212875,17.729755677158494,117237500
2023-05-15,17.785205841064453,18.124829646334657,17.604997048512423,18.06244962883578,81996700
2023-05-16,18.228796005249023,18.734767408064457,18.07631225160759,18.097106031559782,117782700
2023-05-17,17.785205841064453,18.54762724893759,17.68123958590054,18.43672973382906,107129200
2023-05-18,17.889171600341797,17.916896639351723,17.57034158374338,17.73668785179507,63010500
2023-05-19,17.8614501953125,18.145625271934623,17.771345128869704,18.07631398744081,69245500
2023-05-22,17.757482528686523,18.027795062684387,17.674308729454964,17.93769000334997,38010200
2023-05-23,18.19413948059082,18.31889950569242,17.688169442792145,17.77827317091966,58285300
2023-05-24,18.47138786315918,18.64466542533141,18.05552144954525,18.19414402808419,54796400
2023-05-25,18.332765579223633,18.60307813802261,18.152556766023377,18.575353095067427,49182700
2023-05-26,18.57535171508789,18.651594255547707,18.388212977054355,18.58228297531176,39866600
2023-05-29,18.49911117553711,18.5892149177487,18.40900611132276,18.540697416403784,17977100
2023-05-30,18.291175842285156,18.575350888809282,18.201072107388363,18.519902131487566,45736700
2023-05-31,18.10403823852539,18.270384520836156,17.930760695868,18.208004499719276,49207600
2023-06-01,18.686250686645508,18.713975729695296,18.131763045677886,18.228798052346516,63148200
2023-06-02,18.838733673095703,19.129839982556444,18.790216175186025,19.012011206774652,39919300
2023-06-05,19.039735794067383,19.10211581480026,18.87338951278062,19.088254616195076,39321700
2023-06-06,19.441741943359375,19.5803645218729,18.85952922880717,19.02587685182456,75426600
2023-06-07,20.010087966918945,20.14177792616806,19.705119171073978,19.8576029079952,82330400
2023-06-09,20.987377166748047,21.06361838918612,20.114058162980825,20.169506925664326,80442400
2023-06-12,21.35472869873047,21.479488768491798,20.821034754311377,20.94579350206968,119350400
2023-06-13,21.31305694580078,21.593685621528188,21.11366210830915,21.593685621528188,79174900
2023-06-14,22.22879409790039,22.22879409790039,21.327825473631133,21.37213637580967,98326000
2023-06-15,21.704458236694336,22.782666171726774,21.623224405289136,22.302642698870677,120579500
2023-06-16,21.889083862304688,22.09586384333353,21.445986116429623,21.58629974528915,94572000
2023-06-19,22.465112686157227,22.49465187826162,21.822618707149626,21.88169849993178,34573900
2023-06-20,22.575885772705078,22.708815650666068,22.081092009502104,22.376490955763593,55605300
2023-06-21,23.521163940429688,23.631938369823576,22.7826658663727,22.841745655954327,89294300
2023-06-22,23.225767135620117,23.40300652071931,22.9525222032338,23.233150877497504,43455800
2023-06-23,22.273101806640625,23.100220269570887,22.073706988536014,23.04114047997396,76023400
2023-06-26,22.775283813476562,22.930367754000915,22.243565634941444,22.243565634941444,53635000
2023-06-27,22.59804344177246,23.041142608978475,22.406033755697408,22.841747772449754,48399600
2023-06-28,22.812206268310547,23.026371397275412,22.561116797111296,22.583272247595946,36794600
2023-06-29,22.91559600830078,22.98206094841524,22.716201187957402,22.89344055873819,32071800
2023-06-30,21.80784797668457,22.952519393542342,21.65276265334888,22.893439605741424,104262900
2023-07-03,22.214021682739258,22.28787177076735,21.948161929267435,21.948161929267435,31266900
2023-07-04,22.265716552734375,22.442955920696217,22.125401524882932,22.125401524882932,18308000
2023-07-05,22.23617935180664,22.56111751785523,21.903854626787158,22.273103695220623,53585500
2023-07-06,21.89647102355957,22.154945671441087,21.527221929035555,22.044171224798582,47685700
2023-07-07,21.785696029663086,22.302645312440415,21.68230673653701,21.97770572302114,55533500
2023-07-10,21.82261848449707,21.911238877052803,21.423830239429655,21.497680331797206,25590200
2023-07-11,21.527217864990234,21.807847912650526,21.416443439260433,21.807847912650526,40877000
2023-07-12,21.541988372802734,21.985087488589237,21.519832924012768,21.5641438215927,40181800
2023-07-13,21.881698608398438,21.948163551679492,21.44598601482861,21.46814005687338,35886500
2023-07-14,21.453371047973633,21.84477558101683,21.31305741133184,21.785695784385165,34451100
2023-07-17,21.409059524536133,21.482909615473165,20.641022241081618,20.980730687389322,52160800
2023-07-18,21.290903091430664,21.564148045739135,21.202282687484434,21.416447842019927,35640400
2023-07-19,21.49029541015625,21.512449452100675,21.098890902448737,21.276130280870994,46517700
2023-07-20,21.512449264526367,21.674919749760164,21.32782473754131,21.468139772450492,33177100
2023-07-21,21.918622970581055,22.051552848720224,21.512448186425456,21.52721848590165,52059200
2023-07-24,22.376493453979492,22.457728701485863,21.977705184147226,22.007244377784627,45268100
2023-07-25,22.893442153930664,22.930366497201188,22.302644210161816,22.52419308693178,56261000
2023-07-26,22.893442153930664,23.055911236323745,22.62019722457919,22.856517810660137,45880200
2023-07-27,21.704458236694336,22.81220536262685,21.697073086825988,22.782666171726774,86471900
2023-07-28,21.977705001831055,22.118020044021684,21.65276542307455,21.734000669907033,43608600
2023-07-31,22.97467803955078,23.00421723327556,22.376493520172698,22.376493520172698,91290800
2023-08-01,22.59804344177246,22.95990736256157,22.11801993087154,22.95990736256157,75752400
2023-08-02,22.54634666442871,22.58327100463081,22.007242000894344,22.531576364918553,62068400
2023-08-03,22.83436393737793,22.98944788011832,22.61281504529923,22.841749088257018,57304400
2023-08-04,22.154945373535156,22.996832846985974,21.9629356779357,22.67189466234704,120685800
2023-08-07,22.295259475708008,22.524193507117495,22.051555143285412,22.051555143285412,44984900
2023-08-08,22.317413330078125,22.442958070481883,21.94816425931101,22.088479300603073,34771300
2023-08-09,22.49464988708496,22.686659548774028,22.273101035906247,22.310025374911618,48561500
2023-08-10,22.620195388793945,22.79005101634426,22.243562610566038,22.37649108069591,54020200
2023-08-11,22.56850242614746,22.922982598556665,22.273103456284286,22.60542817773873,39403200
2023-08-14,22.627580642700195,22.701430732161082,22.354337142840205,22.509421062992097,27992700
2023-08-15,22.790054321289062,23.742717651098562,22.78266917044866,23.668866142694537,87366200
2023-08-16,23.292232513427734,23.61717068785401,22.804822434641423,22.893442833122602,74461000
2023-08-17,23.218379974365234,23.7722521244743,23.122374435392576,23.447313984220088,57570600
2023-08-18,23.2774600982666,23.395619679794994,23.026370635375436,23.196224857750835,45579700
2023-08-21,23.114988327026367,23.654091563730216,22.871284027655225,23.410388672932317,42236900
2023-08-22,23.46711540222168,23.46711540222168,23.183454761252182,23.382783583666864,31372200
2023-08-23,24.716754913330078,24.716754913330078,23.83510775497744,23.919439578328188,95507400
2023-08-24,24.678421020507812,25.084746827110866,24.410095140750585,24.739754321328178,49332300
2023-08-25,24.509756088256836,24.89308186417135,24.379425763125763,24.82408337073336,34079000
2023-08-28,24.785751342773438,24.793416542196006,24.425425554732257,24.60941958619793,24956100
2023-08-29,24.839418411254883,24.916082109470977,24.525091107050397,24.839418411254883,40607500
2023-08-30,25.008079528808594,25.069412827980173,24.76275218118761,24.8470840052822,34637900
2023-08-31,24.48676109313965,25.138412812679636,24.44076111604288,25.077079509883944,48971500
2023-09-01,25.0157470703125,25.061744119086246,24.502090937589042,24.69375310623326,50089200
2023-09-04,24.75508689880371,25.08474606942392,24.693753599835922,25.054079419940027,21667400
2023-09-05,25.583065032958984,25.675064978065617,24.701420826347913,24.739752674542732,75082900
2023-09-06,25.69806671142578,25.912727427751108,25.468072669001085,25.567734901847604,57856500
2023-09-08,25.60606575012207,25.81305830936833,25.498732483896735,25.667396120575507,39074100
2023-09-11,25.583065032958984,25.8283923708449,25.55240130912266,25.65973165388118,30276200
2023-09-12,25.705726623535156,25.897388773545487,25.675062902178066,25.721059946479862,31963000
2023-09-13,25.322402954101562,25.836059049677292,25.322402954101562,25.797727203627137,47685700
2023-09-14,25.966386795043945,26.066051930116366,25.376067032741556,25.376067032741556,46502100
2023-09-15,25.98172378540039,26.05839040956032,25.76706308681794,25.966390460568405,54801500
2023-09-18,26.165719985961914,26.610374694824472,25.951056369187572,26.066054839764277,52363400
2023-09-19,26.227052688598633,26.54137855495843,26.119722332943997,26.227052688598633,43247200
2023-09-20,26.288381576538086,26.53370889812779,26.073717976747826,26.181051238909138,39102300
2023-09-21,25.88205909729004,26.288384901243763,25.782396870905888,26.06605607401869,60109400
2023-09-22,26.089052200317383,26.21171586534569,25.92039148873625,26.081387000736065,31020500
2023-09-25,26.257715225219727,26.31904851857243,26.012387900873694,26.02772122421187,26767200
2023-09-26,25.65206527709961,26.135054785949713,25.65206527709961,26.066056284685413,60687500
2023-09-27,26.464712142944336,26.464712142944336,25.897390846703885,25.958724143392608,53708700
2023-09-28,26.411043167114258,26.480041653686214,26.227046228078322,26.411043167114258,30765000
2023-09-29,26.55670928955078,26.595041137896978,26.25771677810487,26.449378944368412,40227600
2023-10-02,26.158052444458008,26.656375262019097,26.012390246409574,26.487711614623162,34403400
2023-10-03,26.04305648803711,26.24238385722064,25.782395820930887,26.04305648803711,37947300
2023-10-04,25.008079528808594,25.84372672055902,24.831750680489304,25.759394896464432,88895900
2023-10-05,25.092411041259766,25.253406562786623,24.755086673603593,24.92374739516536,35342000
2023-10-06,25.69039535522461,25.928057493076498,24.785752625395205,24.992745190372514,48132800
2023-10-09,26.79437255859375,26.894037708123253,26.1427194110949,26.181054185590423,77528400
2023-10-10,26.993698120117188,27.093363262952792,26.633375245228073,26.756038911590164,48326500
2023-10-11,26.924697875976562,27.02436301233792,26.441711366100165,26.940031198842334,41578500
2023-10-13,27.81401252746582,27.87534582421458,27.430688196383734,27.438356320743605,66943700
2023-10-16,28.12067222595215,28.212669243479972,27.568684271720286,27.906011543543073,49626600
2023-10-17,28.879655838012695,28.879655838012695,28.082343392978814,28.136008569340724,68814800
2023-10-18,29.531307220458984,29.60030571797654,29.06365106223252,29.124984359818164,85931700
2023-10-19,29.393310546875,29.492975694275334,29.07131658009416,29.4086438714391,56016600
2023-10-20,29.01764678955078,29.791963471911178,28.664989154283752,29.661631696119002,66242400
2023-10-23,27.101030349731445,28.212671548593843,27.032031849814945,28.051676023632908,104499100
2023-10-24,27.507354736328125,27.745013949198427,26.9630319651495,27.331025895493447,78634900
2023-10-25,27.653018951416016,27.814014479883834,27.407691596265213,27.660687076314154,32846500
2023-10-26,27.36935806274414,27.545686905635037,26.94770187978481,27.48435360835164,47858600
2023-10-27,27.170028686523438,27.952010706037967,26.96303318801671,27.7603485323687,45843100
2023-10-30,26.894041061401367,27.384695820981218,26.725377391095897,27.277365457889758,31346900
2023-10-31,26.633371353149414,26.970695655217018,26.44170921968399,26.840363883703855,36965200
2023-11-01,26.924697875976562,27.246691807093132,26.756037173517697,26.848034186180016,46335300
2023-11-03,27.246692657470703,27.515018504665456,26.871033546865654,27.43835481247621,30959700
2023-11-06,27.223691940307617,27.69901620313245,27.22369194030762,27.400023701230282,33583600
2023-11-07,26.771371841430664,27.154696200611742,26.572044461450922,26.886370318998097,48919900
2023-11-08,26.196382522583008,26.67937198276336,25.997055163756766,26.52604167045647,59742900
2023-11-09,26.740705490112305,26.947700974692545,26.34204784475767,26.449378186866134,56231100
2023-11-10,26.6180419921875,26.878702649467034,26.457043553476247,26.572042020479643,40004800
2023-11-13,27.3616886138916,27.40768858462755,26.57970665857512,26.587374782630665,44120000
2023-11-14,27.737346649169922,27.783346618113015,27.208360166719828,27.361687547465483,50888600
2023-11-16,27.25436019897461,27.975011835425104,27.216028349585947,27.584019367875868,72361200
2023-11-17,28.14366912841797,28.304664630953106,27.461352349027088,27.46902047269007,87666300
2023-11-20,28.16667366027832,28.534664674039696,27.806347846487288,28.189672184721964,67796900
2023-11-21,27.875343322753906,28.013340303522575,27.530350870832244,28.013340303522575,49597800
2023-11-22,28.01177978515625,28.01177978515625,27.286787878419652,27.80464054286657,58578300
2023-11-23,28.01974105834961,28.083478070207786,27.732933622431805,27.987875591568518,24068100
2023-11-24,28.09941291809082,28.537594246874935,27.65326294308172,27.868370803935317,53456200
2023-11-27,27.940074920654297,28.20298555549476,27.685132932465606,27.884306550684784,36996000
2023-11-28,28.362319946289062,28.37825419928005,28.003809891009805,28.01974110485279,36875900
2023-11-29,28.06754493713379,28.704899885405933,27.83650281865135,28.601331795726043,37528600
2023-11-30,28.60930061340332,28.6172662215233,28.07551673405954,28.250787465035167,58808800
2023-12-01,28.418088912963867,28.680999534151326,28.30655217881697,28.45792606585753,36388100
2023-12-04,27.812602996826172,28.32248695615889,27.764800235958184,28.234850080808304,35601900
2023-12-05,27.685134887695312,28.019745131143832,27.62936651378723,27.820571498858254,43234200
2023-12-06,26.68926429748535,27.724966483289478,26.68926429748535,27.525792869129138,64179200
2023-12-07,26.62552833557129,27.231017848497185,26.322786618256625,26.80877074229896,64723900
2023-12-08,27.477994918823242,27.517829036394552,26.673331763800306,26.856571135947025,53290700
2023-12-11,27.374425888061523,27.637333515579495,27.27882339070486,27.454094129333978,30613300
2023-12-12,27.151348114013672,27.56562655049982,26.928271603042532,27.525792436124014,30371500
2023-12-13,27.541728973388672,27.581563091067416,27.1991500908844,27.254918463464318,38992900
2023-12-14,28.139249801635742,28.47386307561697,27.756836802191742,27.88430780200641,57950000
2023-12-15,28.202987670898438,28.513698052361892,27.884308642185506,28.107382138795483,56570100
2023-12-18,28.55353355407715,28.920012327442507,28.34639430278543,28.481830921101437,44474300
2023-12-19,28.880172729492188,28.880172729492188,28.529628278730954,28.649130618260724,32183000
2023-12-20,28.983745574951172,29.270556069478666,28.9120429513193,28.975776928354183,38947900
2023-12-21,28.991710662841797,29.2227527836427,28.736768680974645,29.214784137188516,30511900
2023-12-22,29.27055549621582,29.318355218268774,28.97577636086458,29.07934749055956,31234700
2023-12-26,29.7406063079834,29.772471777335145,29.342259069178255,29.366158930979122,23466800
2023-12-27,29.764507293701172,29.820275666107865,29.581267921629422,29.732638783997817,19588500
2023-12-28,29.668903350830078,29.764505836110057,29.509563849264644,29.660934704220292,21421900
2024-01-02,30.0991153717041,30.186752247535445,29.796373668657097,29.828239136929106,24043800
2024-01-03,31.03921890258789,31.166689908874037,30.011482204884782,30.115053347226187,52300200
2024-01-04,30.776308059692383,31.349926008352117,30.680702535625592,31.166686645946406,45344900
2024-01-05,30.84801483154297,31.182625093329797,30.60103841987987,30.967517193974576,35783700
2024-01-08,30.616971969604492,30.616971969604492,29.963682678109585,30.577137849713054,35158100
2024-01-09,30.354061126708984,30.871913799652894,30.298292751364073,30.808176776888125,27279000
2024-01-10,30.075220108032227,30.489501650377125,29.88401207343127,30.354061992712154,27382000
2024-01-11,30.330162048339844,30.393899072755488,30.035385908288983,30.25845941544654,26564400
2024-01-12,30.409826278686523,30.855976273303515,30.40982627868652,30.67273691100052,24479500
2024-01-15,30.73647117614746,30.76833664215176,30.162850239999166,30.266421362169925,13818300
2024-01-16,30.354061126708984,30.903782311035275,30.338129910166312,30.760377048963072,31277700
2024-01-17,30.178789138793945,30.393897022966797,30.13098637370607,30.250491766851564,27577300
2024-01-18,30.059284210205078,30.38592884548277,29.923847599085555,30.38592884548277,22987200
2024-01-19,29.899944305419922,30.194723465438386,29.660936557710453,30.123020837210706,31745200
2024-01-22,30.035381317138672,30.12301819273988,29.66093395380556,29.876041819604488,22753700
2024-01-23,30.409826278686523,30.56916577956032,29.820274076346127,30.146918685520724,32498500
2024-01-24,30.178789138793945,30.70460739816701,30.091152255707033,30.505433769023448,25415300
2024-01-25,31.294158935546875,31.294158935546875,30.3779620855561,30.481530182197453,48655300
2024-01-26,31.83591079711914,31.93948193082457,30.999382198171002,31.150753055780275,41378200
2024-01-29,32.3218994140625,32.3378336706298,31.732347116815838,31.867783738914856,30547500
2024-01-30,32.12272262573242,32.45733590264025,31.907614741823473,32.00321723273354,34829000
2024-01-31,32.473262786865234,32.8556787777915,32.01118160981364,32.051015722450295,57978900
2024-02-01,33.11859130859375,33.36556770653696,32.401565017241495,32.48920190164549,61629200
2024-02-02,32.68837356567383,33.2858944261089,32.680407958093255,33.126557961311484,36485600
2024-02-05,32.83177947998047,33.20622686596114,32.608705993429425,32.672439972809016,27703000
2024-02-06,33.134525299072266,33.7400117987045,32.87958329510623,33.02298855223068,35474600
2024-02-07,33.620506286621094,33.620506286621094,32.99908255105588,33.07875381928123,30648100
2024-02-08,33.34963607788086,33.819686008310974,33.34963607788086,33.70018060395722,25589100
2024-02-09,32.903480529785156,33.72407788869994,32.903480529785156,33.57270399652291,30388000
2024-02-14,32.6565055847168,32.98315017506773,32.55293445924513,32.74413941795649,18315300
2024-02-15,33.70018005371094,33.70018005371094,32.54497230736504,32.672443318325016,33246400
2024-02-16,34.010887145996094,34.17022665399015,33.50897179866506,33.53287166116225,37268900
2024-02-19,34.17818832397461,34.210053787749914,33.90731212742438,34.066648563744046,12826700
2024-02-20,33.819679260253906,34.11445534925468,33.54083438544943,34.07462123546778,42375400
2024-02-21,33.86748504638672,34.03479321689146,33.56474329607049,33.819685316941325,20873800
2024-02-22,33.61254119873047,34.00292285649345,33.30183081762752,33.994954209253216,32162800
2024-02-23,33.381500244140625,33.65237649147466,33.150458113354595,33.572705219230365,43924500
